id,timestamp,length,recieved,start,completed
R396:40055.532480,0.070793,274905495200.000000,1697509345.165521,40055.657667
R397:40055.568414,0.000350,274905495200.000000,1697509345.236364,40055.658062
R398:40055.651950,0.066678,274905495200.000000,1697509345.236736,40055.724772
R399:40055.699997,0.127920,274905495200.000000,1697509345.303462,40055.852744
R400:40055.775683,0.077474,274905495200.000000,1697509345.431442,40055.930277
R401:40055.781345,0.005350,274905495200.000000,1697509345.508976,40055.935675
R402:40055.943965,0.013677,274905495200.000000,1697509345.522724,40055.957760
R403:40055.961858,0.004993,274905495200.000000,1697509345.540556,40055.966900
R404:40056.054085,0.016232,274905495200.000000,1697509345.632851,40056.070447
R405:40056.130425,0.138801,274905495200.000000,1697509345.709199,40056.269371
R406:40056.141035,0.005084,274905495200.000000,1697509345.848093,40056.274533
R407:40056.220539,0.093305,274905495200.000000,1697509345.853218,40056.367898
R408:40056.441080,0.058958,274905495200.000000,1697509346.019861,40056.500185
R409:40056.464341,0.028493,274905495200.000000,1697509346.078894,40056.528738
R410:40056.498245,0.019577,274905495200.000000,1697509346.107412,40056.548341
R411:40056.557256,0.006962,274905495200.000000,1697509346.135963,40056.564276
R412:40056.608259,0.023741,274905495200.000000,1697509346.186958,40056.632060
R413:40056.612999,0.053922,274905495200.000000,1697509346.210748,40056.686027
R414:40056.621213,0.106299,274905495200.000000,1697509346.264719,40056.792370
R415:40056.627977,0.011841,274905495200.000000,1697509346.371080,40056.804272
R416:40056.676529,0.037633,274905495200.000000,1697509346.382952,40056.841962
R417:40056.737877,0.143430,274905495200.000000,1697509346.420666,40056.985459
R418:40056.758711,0.006510,274905495200.000000,1697509346.564171,40056.992029
R419:40056.839949,0.036174,274905495200.000000,1697509346.570706,40057.028228
R420:40056.842147,0.011885,274905495200.000000,1697509346.607279,40057.040513
R421:40056.870498,0.008727,274905495200.000000,1697509346.619197,40057.049271
R422:40056.903994,0.028437,274905495200.000000,1697509346.627950,40057.077742
R423:40056.924501,0.052461,274905495200.000000,1697509346.656423,40057.130234
R424:40056.924828,0.030990,274905495200.000000,1697509346.708914,40057.161264
R425:40056.932352,0.075763,274905495200.000000,1697509346.739943,40057.237058
R426:40056.937256,0.057708,274905495200.000000,1697509346.815748,40057.294811
R427:40057.022914,0.100945,274905495200.000000,1697509346.873511,40057.395812
R428:40057.156866,0.002417,274905495200.000000,1697509346.974529,40057.398297
R429:40057.160496,0.009748,274905495200.000000,1697509346.976976,40057.408076
R430:40057.202120,0.005800,274905495200.000000,1697509346.986751,40057.413904
R431:40057.348223,0.045341,274905495200.000000,1697509346.992581,40057.459282
R432:40057.375550,0.060255,274905495200.000000,1697509347.037973,40057.519582
R433:40057.432082,0.026096,274905495200.000000,1697509347.098263,40057.545708
R434:40057.475183,0.043099,274905495200.000000,1697509347.124389,40057.588841
R435:40057.571238,0.012534,274905495200.000000,1697509347.167527,40057.601407
R436:40057.712676,0.023436,274905495200.000000,1697509347.291386,40057.736183
R437:40057.799241,0.005129,274905495200.000000,1697509347.378014,40057.804521
R438:40057.826054,0.024496,274905495200.000000,1697509347.404811,40057.850682
R439:40057.917774,0.136042,274905495200.000000,1697509347.496473,40058.053874
R440:40057.994242,0.089030,274905495200.000000,1697509347.632586,40058.142977
R441:40058.099410,0.050421,274905495200.000000,1697509347.721686,40058.193458
R442:40058.169077,0.048996,274905495200.000000,1697509347.772140,40058.242487
R443:40058.209437,0.043234,274905495200.000000,1697509347.821172,40058.285757
R444:40058.248246,0.001496,274905495200.000000,1697509347.864435,40058.287278
R445:40058.310180,0.045778,274905495200.000000,1697509347.888902,40058.356035
R446:40058.388555,0.007771,274905495200.000000,1697509347.967326,40058.396468
R447:40058.396889,0.075121,274905495200.000000,1697509347.975610,40058.472094
R448:40058.409033,0.066460,274905495200.000000,1697509348.050800,40058.538630
R449:40058.512364,0.054937,274905495200.000000,1697509348.117323,40058.593614
R450:40058.523695,0.005579,274905495200.000000,1697509348.172298,40058.599227
R451:40058.544563,0.005392,274905495200.000000,1697509348.177906,40058.604645
R452:40058.666453,0.015757,274905495200.000000,1697509348.245225,40058.682352
R453:40058.702826,0.016965,274905495200.000000,1697509348.281595,40058.719927
R454:40058.715239,0.146874,274905495200.000000,1697509348.298621,40058.866850
R455:40058.774814,0.035354,274905495200.000000,1697509348.445561,40058.902269
R456:40058.788788,0.137717,274905495200.000000,1697509348.480951,40059.040025
R457:40058.872541,0.017450,274905495200.000000,1697509348.618720,40059.057521
R458:40058.881081,0.051714,274905495200.000000,1697509348.636200,40059.109276
R459:40058.926851,0.013254,274905495200.000000,1697509348.687984,40059.122591
R460:40059.041714,0.049626,274905495200.000000,1697509348.701272,40059.172253
R461:40059.104047,0.083831,274905495200.000000,1697509348.750934,40059.256120
R462:40059.203385,0.001443,274905495200.000000,1697509348.834799,40059.257589
R463:40059.285866,0.048062,274905495200.000000,1697509348.864597,40059.334022
R464:40059.335490,0.074457,274905495200.000000,1697509348.914185,40059.409996
R465:40059.415682,0.003993,274905495200.000000,1697509348.994404,40059.419758
R466:40059.434286,0.009481,274905495200.000000,1697509349.012992,40059.443830
R467:40059.552104,0.022298,274905495200.000000,1697509349.130805,40059.574470
R468:40059.563090,0.023798,274905495200.000000,1697509349.153164,40059.598323
R469:40059.595619,0.005306,274905495200.000000,1697509349.177006,40059.603665
R470:40059.653573,0.101796,274905495200.000000,1697509349.232274,40059.755425
R471:40059.675496,0.005500,274905495200.000000,1697509349.334116,40059.760966
R472:40059.727493,0.069259,274905495200.000000,1697509349.339642,40059.830257
R473:40059.818574,0.022848,274905495200.000000,1697509349.408940,40059.853139
R474:40059.846869,0.015886,274905495200.000000,1697509349.431816,40059.869048
R475:40059.874738,0.003534,274905495200.000000,1697509349.453449,40059.878331
R476:40059.925628,0.028299,274905495200.000000,1697509349.504329,40059.953984
R477:40060.054447,0.056173,274905495200.000000,1697509349.633222,40060.110767
R478:40060.172861,0.031899,274905495200.000000,1697509349.751575,40060.204829
R479:40060.207203,0.012707,274905495200.000000,1697509349.785996,40060.220062
R480:40060.226451,0.042986,274905495200.000000,1697509349.805161,40060.269506
R481:40060.242180,0.006738,274905495200.000000,1697509349.848200,40060.276290
R482:40060.262112,0.032711,274905495200.000000,1697509349.854963,40060.309022
R483:40060.339020,0.010690,274905495200.000000,1697509349.917720,40060.349765
R484:40060.376011,0.007158,274905495200.000000,1697509349.954720,40060.383235
R485:40060.484830,0.010202,274905495200.000000,1697509350.063604,40060.495163
R486:40060.504142,0.115517,274905495200.000000,1697509350.082847,40060.619719
R487:40060.504319,0.082674,274905495200.000000,1697509350.198419,40060.702455
R488:40060.523260,0.058162,274905495200.000000,1697509350.281148,40060.760669
R489:40060.581687,0.002288,274905495200.000000,1697509350.339353,40060.762991
R490:40060.592438,0.074596,274905495200.000000,1697509350.341672,40060.837620
R491:40060.770897,0.098759,274905495200.000000,1697509350.416325,40060.936443
R492:40060.777592,0.257460,274905495200.000000,1697509350.515151,40061.193970
R493:40060.790513,0.055117,274905495200.000000,1697509350.772516,40061.249178
R494:40060.833206,0.088172,274905495200.000000,1697509350.827676,40061.337396
R495:40060.868063,0.062223,274905495200.000000,1697509350.915891,40061.399662
R496:40060.991906,0.010752,274905495200.000000,1697509350.978169,40061.410461
R497:40061.020888,0.008404,274905495200.000000,1697509350.988950,40061.418894
R498:40061.122047,0.019567,274905495200.000000,1697509350.997377,40061.438484
R499:40061.184311,0.038019,274905495200.000000,1697509351.016968,40061.476547
R500:40061.208040,0.051134,274905495200.000000,1697509351.055038,40061.527714
R501:40061.242018,0.030816,274905495200.000000,1697509351.106210,40061.558574
R502:40061.312185,0.000293,274905495200.000000,1697509351.137073,40061.558908
R503:40061.355483,0.010637,274905495200.000000,1697509351.137398,40061.569575
R504:40061.372903,0.029358,274905495200.000000,1697509351.148058,40061.598956
R505:40061.438595,0.052934,274905495200.000000,1697509351.177439,40061.651925
R506:40061.453614,0.021487,274905495200.000000,1697509351.231351,40061.674383
R507:40061.467392,0.027792,274905495200.000000,1697509351.252873,40061.702218
R508:40061.507539,0.002589,274905495200.000000,1697509351.280715,40061.704844
R509:40061.530941,0.082867,274905495200.000000,1697509351.283331,40061.787751
R510:40061.536476,0.215788,274905495200.000000,1697509351.366261,40062.003596
R511:40061.653835,0.016723,274905495200.000000,1697509351.582122,40062.020386
R512:40061.694791,0.022256,274905495200.000000,1697509351.598876,40062.042685
R513:40061.705854,0.096134,274905495200.000000,1697509351.621184,40062.138870
R514:40061.738006,0.077133,274905495200.000000,1697509351.717389,40062.216073
R515:40061.801878,0.007561,274905495200.000000,1697509351.794574,40062.223682
R516:40061.829033,0.005457,274905495200.000000,1697509351.802173,40062.229182
R517:40061.859966,0.171625,274905495200.000000,1697509351.807686,40062.400892
R518:40061.910974,0.101662,274905495200.000000,1697509351.979435,40062.502647
R519:40061.917440,0.081127,274905495200.000000,1697509352.081147,40062.583831
R520:40061.927115,0.025183,274905495200.000000,1697509352.162347,40062.609081
R523:40062.057780,0.004635,274905495200.000000,1697509352.187583,40062.613759
R524:40062.234934,0.002727,274905495200.000000,1697509352.192253,40062.616520
R525:40062.236111,0.114890,274905495200.000000,1697509352.195005,40062.731446
R526:40062.362927,0.027163,274905495200.000000,1697509352.309964,40062.758677
R527:40062.365233,0.012414,274905495200.000000,1697509352.337178,40062.771132
R528:40062.376558,0.048748,274905495200.000000,1697509352.349617,40062.819913
R529:40062.460336,0.030947,274905495200.000000,1697509352.398421,40062.850914
R530:40062.464631,0.030803,274905495200.000000,1697509352.429405,40062.881755
R532:40062.545048,0.011297,274905495200.000000,1697509352.460244,40062.893085
R533:40062.591119,0.055823,274905495200.000000,1697509352.471574,40062.948947
R534:40062.681469,0.164239,274905495200.000000,1697509352.527456,40063.113242
R535:40062.685606,0.024267,274905495200.000000,1697509352.691742,40063.137556
R536:40062.721441,0.133577,274905495200.000000,1697509352.716044,40063.271170
R537:40062.746108,0.005449,274905495200.000000,1697509352.849688,40063.276677
R538:40062.884312,0.104214,274905495200.000000,1697509352.855167,40063.380936
R539:40063.012779,0.127172,274905495200.000000,1697509352.959491,40063.508211
R540:40063.024645,0.004697,274905495200.000000,1697509353.086741,40063.512983
R541:40063.171377,0.172722,274905495200.000000,1697509353.091478,40063.685747
R542:40063.266975,0.000237,274905495200.000000,1697509353.264244,40063.686021
R543:40063.306498,0.016927,274905495200.000000,1697509353.264733,40063.703206
R544:40063.318124,0.015183,274905495200.000000,1697509353.281694,40063.718419
R545:40063.373033,0.001859,274905495200.000000,1697509353.296903,40063.720302
R546:40063.449807,0.021578,274905495200.000000,1697509353.298784,40063.741906
R547:40063.520940,0.016784,274905495200.000000,1697509353.320399,40063.758732
R548:40063.635199,0.056236,274905495200.000000,1697509353.337224,40063.815008
R549:40063.679938,0.048916,274905495200.000000,1697509353.393494,40063.863958
R550:40063.855786,0.028359,274905495200.000000,1697509353.442446,40063.892355
R551:40063.912239,0.276595,274905495200.000000,1697509353.490756,40064.188904
R552:40063.912752,0.129794,274905495200.000000,1697509353.767416,40064.318752
R553:40063.937887,0.015369,274905495200.000000,1697509353.897241,40064.334150
R554:40063.943709,0.017199,274905495200.000000,1697509353.912635,40064.351381
R555:40064.033429,0.065411,274905495200.000000,1697509353.929870,40064.416828
R556:40064.044889,0.000349,274905495200.000000,1697509353.995319,40064.417212
R557:40064.071535,0.110142,274905495200.000000,1697509353.995699,40064.527398
R558:40064.138114,0.108729,274905495200.000000,1697509354.105891,40064.636168
R559:40064.138817,0.050971,274905495200.000000,1697509354.214671,40064.687189
R560:40064.149661,0.129766,274905495200.000000,1697509354.265683,40064.816993
R561:40064.158600,0.102031,274905495200.000000,1697509354.395492,40064.919076
R562:40064.221186,0.039673,274905495200.000000,1697509354.497584,40064.958801
R567:40064.339968,0.120127,274905495200.000000,1697509354.537295,40065.078971
R568:40064.447978,0.156304,274905495200.000000,1697509354.657485,40065.235335
R569:40064.475169,0.010394,274905495200.000000,1697509354.813833,40065.245767
R570:40064.485818,0.022327,274905495200.000000,1697509354.824252,40065.268128
R571:40064.501612,0.049427,274905495200.000000,1697509354.846619,40065.317592
R572:40064.640179,0.047789,274905495200.000000,1697509354.896086,40065.365429
R573:40064.665630,0.023805,274905495200.000000,1697509354.943927,40065.389276
R574:40064.706121,0.059223,274905495200.000000,1697509354.967765,40065.448538
R578:40064.840414,0.056246,274905495200.000000,1697509355.027042,40065.504848
R580:40064.927343,0.009719,274905495200.000000,1697509355.083349,40065.514612
R581:40065.013625,0.020324,274905495200.000000,1697509355.093403,40065.535271
R583:40065.091972,0.001244,274905495200.000000,1697509355.113755,40065.536539
R589:40065.289400,0.014184,274905495200.000000,1697509355.115023,40065.550747
R590:40065.330639,0.039016,274905495200.000000,1697509355.129228,40065.589802
R591:40065.344804,0.092931,274905495200.000000,1697509355.168293,40065.682778
R592:40065.471132,0.026993,274905495200.000000,1697509355.261284,40065.709818
R593:40065.486079,0.032394,274905495200.000000,1697509355.288301,40065.742242
R594:40065.560821,0.031129,274905495200.000000,1697509355.320741,40065.773423
R595:40065.566233,0.106316,274905495200.000000,1697509355.351920,40065.879789
R596:40065.723711,0.015491,274905495200.000000,1697509355.458296,40065.895327
R597:40065.780525,0.016287,274905495200.000000,1697509355.473812,40065.911639
R598:40065.793989,0.030649,274905495200.000000,1697509355.490121,40065.942317
R599:40065.827063,0.044159,274905495200.000000,1697509355.520808,40065.986513
R600:40065.847121,0.036165,274905495200.000000,1697509355.565007,40066.022716
R601:40065.963144,0.053031,274905495200.000000,1697509355.601209,40066.075790
R602:40066.161480,0.209917,274905495200.000000,1697509355.740015,40066.371497
R603:40066.218997,0.024687,274905495200.000000,1697509355.950032,40066.396282
R604:40066.308100,0.019464,274905495200.000000,1697509355.974788,40066.415801
R605:40066.348390,0.067387,274905495200.000000,1697509355.994298,40066.483228
R606:40066.404659,0.038148,274905495200.000000,1697509356.061718,40066.521411
R607:40066.515616,0.005247,274905495200.000000,1697509356.099895,40066.526687
R608:40066.564407,0.019560,274905495200.000000,1697509356.142978,40066.584085
R609:40066.731888,0.002217,274905495200.000000,1697509356.310435,40066.734205
R610:40066.779651,0.036462,274905495200.000000,1697509356.358166,40066.816190
R611:40066.865645,0.027869,274905495200.000000,1697509356.444150,40066.893576
R612:40067.008910,0.007474,274905495200.000000,1697509356.587427,40067.016444
R613:40067.094120,0.013235,274905495200.000000,1697509356.672646,40067.107430
R614:40067.162033,0.000396,274905495200.000000,1697509356.740542,40067.162483
R615:40067.212583,0.032032,274905495200.000000,1697509356.791111,40067.244696
R616:40067.307613,0.078252,274905495200.000000,1697509356.886122,40067.385925
R617:40067.348744,0.009151,274905495200.000000,1697509356.964445,40067.395141
R618:40067.356309,0.129855,274905495200.000000,1697509356.973627,40067.525041
R619:40067.439444,0.017225,274905495200.000000,1697509357.103557,40067.542330
R620:40067.484699,0.010757,274905495200.000000,1697509357.120826,40067.553129
R621:40067.500562,0.005948,274905495200.000000,1697509357.131619,40067.559111
R622:40067.502375,0.047842,274905495200.000000,1697509357.137595,40067.606994
R623:40067.574593,0.056685,274905495200.000000,1697509357.185507,40067.663741
R624:40067.587857,0.077621,274905495200.000000,1697509357.242247,40067.741412
R625:40067.743858,0.064886,274905495200.000000,1697509357.322432,40067.808874
R626:40067.814923,0.051873,274905495200.000000,1697509357.393436,40067.866858
R627:40067.835250,0.004723,274905495200.000000,1697509357.445360,40067.871628
R628:40067.844567,0.098107,274905495200.000000,1697509357.450112,40067.969790
R629:40067.929857,0.024031,274905495200.000000,1697509357.548297,40067.993872
R630:40067.951536,0.007646,274905495200.000000,1697509357.572356,40068.001544
R631:40068.063769,0.024719,274905495200.000000,1697509357.642307,40068.088577
R632:40068.170961,0.199373,274905495200.000000,1697509357.749551,40068.370476
R633:40068.320936,0.061656,274905495200.000000,1697509357.948963,40068.432183
R634:40068.366252,0.006063,274905495200.000000,1697509358.010708,40068.438319
R635:40068.498230,0.008417,274905495200.000000,1697509358.076753,40068.506732
R636:40068.498256,0.001608,274905495200.000000,1697509358.085220,40068.508371
R637:40068.518705,0.001783,274905495200.000000,1697509358.097218,40068.520551
R638:40068.535995,0.032588,274905495200.000000,1697509358.114535,40068.568672
R639:40068.593967,0.044239,274905495200.000000,1697509358.172470,40068.638253
R640:40068.663375,0.028523,274905495200.000000,1697509358.241895,40068.691974
R641:40068.680661,0.042563,274905495200.000000,1697509358.270483,40068.734602
R642:40068.701623,0.031573,274905495200.000000,1697509358.313087,40068.766208
R643:40068.706310,0.100077,274905495200.000000,1697509358.344698,40068.866318
R644:40068.766791,0.213244,274905495200.000000,1697509358.444807,40069.079596
R645:40068.788861,0.010842,274905495200.000000,1697509358.658097,40069.090488
R646:40068.804598,0.005330,274905495200.000000,1697509358.668978,40069.095855
R647:40068.812206,0.003118,274905495200.000000,1697509358.674343,40069.099009
R648:40068.861095,0.007674,274905495200.000000,1697509358.677495,40069.106713
R649:40068.865904,0.228016,274905495200.000000,1697509358.685199,40069.334763
R650:40068.947358,0.073293,274905495200.000000,1697509358.913280,40069.408121
R651:40068.963845,0.041535,274905495200.000000,1697509358.986618,40069.449708
R652:40068.972526,0.026513,274905495200.000000,1697509359.028207,40069.476266
R653:40069.062172,0.029740,274905495200.000000,1697509359.054753,40069.506043
R654:40069.113008,0.018734,274905495200.000000,1697509359.084541,40069.524818
R655:40069.235881,0.008572,274905495200.000000,1697509359.103306,40069.533419
R656:40069.237917,0.021506,274905495200.000000,1697509359.111904,40069.554959
R657:40069.314342,0.087901,274905495200.000000,1697509359.133456,40069.642911
R658:40069.387241,0.025038,274905495200.000000,1697509359.221421,40069.668016
R659:40069.481844,0.007855,274905495200.000000,1697509359.246511,40069.675911
R660:40069.547379,0.139814,274905495200.000000,1697509359.254401,40069.815764
R661:40069.573953,0.035425,274905495200.000000,1697509359.394260,40069.851235
R662:40069.597097,0.129726,274905495200.000000,1697509359.429741,40069.981017
R663:40069.599388,0.006543,274905495200.000000,1697509359.559512,40069.987596
R664:40069.646042,0.020560,274905495200.000000,1697509359.566081,40070.008184
R665:40069.649961,0.019585,274905495200.000000,1697509359.586672,40070.027799
R666:40069.656588,0.014831,274905495200.000000,1697509359.606287,40070.042664
R667:40069.662844,0.118783,274905495200.000000,1697509359.621150,40070.161478
R668:40069.784661,0.033436,274905495200.000000,1697509359.739987,40070.194969
R669:40069.845994,0.040895,274905495200.000000,1697509359.773456,40070.235898
R670:40069.870432,0.024788,274905495200.000000,1697509359.814714,40070.261047
R671:40069.959909,0.039633,274905495200.000000,1697509359.839529,40070.300711
R672:40070.029917,0.029609,274905495200.000000,1697509359.879198,40070.330361
R673:40070.104887,0.040845,274905495200.000000,1697509359.908858,40070.371244
R674:40070.131028,0.003492,274905495200.000000,1697509359.949731,40070.374771
R675:40070.233140,0.012467,274905495200.000000,1697509359.953261,40070.387270
R676:40070.300731,0.002244,274905495200.000000,1697509359.965757,40070.389541
R677:40070.301120,0.002381,274905495200.000000,1697509359.968021,40070.391942
R678:40070.373528,0.017575,274905495200.000000,1697509359.970421,40070.409536
R679:40070.566936,0.001876,274905495200.000000,1697509360.145453,40070.568884
R680:40070.577266,0.016521,274905495200.000000,1697509360.155769,40070.593839
R681:40070.633054,0.067314,274905495200.000000,1697509360.211571,40070.700439
R682:40070.657964,0.014335,274905495200.000000,1697509360.278939,40070.714818
R683:40070.700884,0.011551,274905495200.000000,1697509360.293302,40070.726393
R684:40070.758760,0.000111,274905495200.000000,1697509360.337326,40070.758983
R685:40070.832974,0.038505,274905495200.000000,1697509360.411552,40070.871610
R686:40070.913454,0.032805,274905495200.000000,1697509360.491971,40070.946328
R687:40070.941230,0.007167,274905495200.000000,1697509360.524833,40070.953549
R688:40070.946141,0.030751,274905495200.000000,1697509360.532035,40070.984333
R689:40071.092343,0.073225,274905495200.000000,1697509360.670874,40071.165654
R690:40071.157769,0.025152,274905495200.000000,1697509360.744161,40071.190858
R691:40071.199370,0.038098,274905495200.000000,1697509360.777884,40071.237534
R692:40071.452449,0.063253,274905495200.000000,1697509361.031088,40071.515900
R693:40071.484607,0.026248,274905495200.000000,1697509361.094401,40071.542200
R694:40071.532792,0.069104,274905495200.000000,1697509361.120685,40071.611338
R695:40071.533616,0.052160,274905495200.000000,1697509361.189858,40071.663565
R696:40071.566360,0.082033,274905495200.000000,1697509361.242059,40071.745645
R697:40071.568085,0.042010,274905495200.000000,1697509361.324166,40071.787725
R698:40071.595334,0.001745,274905495200.000000,1697509361.366221,40071.789506
R699:40071.598531,0.078586,274905495200.000000,1697509361.367991,40071.868123
R700:40071.681346,0.038781,274905495200.000000,1697509361.446623,40071.906944
R701:40071.683447,0.028072,274905495200.000000,1697509361.485427,40071.935047
R702:40071.705673,0.026699,274905495200.000000,1697509361.513538,40071.961797
R703:40071.706852,0.148511,274905495200.000000,1697509361.540311,40072.110375
R704:40071.752880,0.014712,274905495200.000000,1697509361.688881,40072.125134
R705:40071.867597,0.025535,274905495200.000000,1697509361.703619,40072.150697
R706:40071.937865,0.061378,274905495200.000000,1697509361.729179,40072.212103
R707:40071.996251,0.004684,274905495200.000000,1697509361.790602,40072.216830
R708:40072.146597,0.035969,274905495200.000000,1697509361.795314,40072.252828
R709:40072.177354,0.028895,274905495200.000000,1697509361.831316,40072.281758
R710:40072.215676,0.143307,274905495200.000000,1697509361.860243,40072.425098
R711:40072.232591,0.017280,274905495200.000000,1697509362.003598,40072.442418
R712:40072.237646,0.032129,274905495200.000000,1697509362.020903,40072.474572
R713:40072.314520,0.081646,274905495200.000000,1697509362.053601,40072.556798
R714:40072.424032,0.050427,274905495200.000000,1697509362.135315,40072.607286
R715:40072.463508,0.039360,274905495200.000000,1697509362.185787,40072.646693
R716:40072.514020,0.130383,274905495200.000000,1697509362.225180,40072.777110
R717:40072.524736,0.010879,274905495200.000000,1697509362.355610,40072.788032
R718:40072.728602,0.038573,274905495200.000000,1697509362.366517,40072.826641
R719:40072.751726,0.011984,274905495200.000000,1697509362.405139,40072.838670
R720:40072.760403,0.098938,274905495200.000000,1697509362.417155,40072.937637
R721:40072.847806,0.029241,274905495200.000000,1697509362.516125,40072.966913
R722:40072.900592,0.039507,274905495200.000000,1697509362.545413,40073.006480
R723:40072.947347,0.252011,274905495200.000000,1697509362.584976,40073.258536
R724:40072.989603,0.001526,274905495200.000000,1697509362.837036,40073.260105
R725:40072.993034,0.019360,274905495200.000000,1697509362.838601,40073.279507
R726:40073.024515,0.036599,274905495200.000000,1697509362.857995,40073.316134
R727:40073.225498,0.064074,274905495200.000000,1697509362.894615,40073.380250
R728:40073.278311,0.032108,274905495200.000000,1697509362.958745,40073.412396
R729:40073.554894,0.034806,274905495200.000000,1697509363.133415,40073.589773
R730:40073.596520,0.006618,274905495200.000000,1697509363.175030,40073.603215
R731:40073.602960,0.016698,274905495200.000000,1697509363.181708,40073.619965
R732:40073.605621,0.001054,274905495200.000000,1697509363.198461,40073.621058
R733:40073.608504,0.024739,274905495200.000000,1697509363.199543,40073.645827
R734:40073.644795,0.048869,274905495200.000000,1697509363.224313,40073.694726
R735:40073.690251,0.021623,274905495200.000000,1697509363.273208,40073.716378
R736:40073.741652,0.012196,274905495200.000000,1697509363.320157,40073.753897
R737:40073.778597,0.002787,274905495200.000000,1697509363.357112,40073.781457
R738:40073.866399,0.019733,274905495200.000000,1697509363.444933,40073.886220
R739:40073.946350,0.086254,274905495200.000000,1697509363.524945,40074.032752
R740:40073.949101,0.032715,274905495200.000000,1697509363.611260,40074.065521
R741:40073.973574,0.019972,274905495200.000000,1697509363.644015,40074.085538
R742:40073.982153,0.070559,274905495200.000000,1697509363.664030,40074.156147
R743:40074.381287,0.243663,274905495200.000000,1697509363.959872,40074.625091
R744:40074.384274,0.043221,274905495200.000000,1697509364.203637,40074.668404
R745:40074.398835,0.020705,274905495200.000000,1697509364.246902,40074.689155
R746:40074.436700,0.038848,274905495200.000000,1697509364.267647,40074.728040
R747:40074.504148,0.069905,274905495200.000000,1697509364.306528,40074.797976
R748:40074.558393,0.005404,274905495200.000000,1697509364.376468,40074.803415
R749:40074.604178,0.006368,274905495200.000000,1697509364.381901,40074.809811
R750:40074.612800,0.068646,274905495200.000000,1697509364.388296,40074.878485
R751:40074.684793,0.011888,274905495200.000000,1697509364.456970,40074.890402
R752:40074.720183,0.015364,274905495200.000000,1697509364.468891,40074.905800
R753:40074.903513,0.064690,274905495200.000000,1697509364.484289,40074.970525
R754:40074.920701,0.018812,274905495200.000000,1697509364.549025,40074.989377
R755:40074.970360,0.146696,274905495200.000000,1697509364.567859,40075.136098
R756:40075.014456,0.058640,274905495200.000000,1697509364.714901,40075.195091
R757:40075.102194,0.078751,274905495200.000000,1697509364.773589,40075.273901
R758:40075.120171,0.019860,274905495200.000000,1697509364.852426,40075.293840
R759:40075.153075,0.056448,274905495200.000000,1697509364.872339,40075.350338
R760:40075.238583,0.016368,274905495200.000000,1697509364.928839,40075.366755
R761:40075.370269,0.046975,274905495200.000000,1697509364.948793,40075.417317
R762:40075.371182,0.050901,274905495200.000000,1697509364.995806,40075.468248
R763:40075.466272,0.023937,274905495200.000000,1697509365.046734,40075.492214
R764:40075.491277,0.035194,274905495200.000000,1697509365.070699,40075.527439
R765:40075.566376,0.031487,274905495200.000000,1697509365.144887,40075.597932
R766:40075.604912,0.176496,274905495200.000000,1697509365.183424,40075.781470
R767:40075.621060,0.012108,274905495200.000000,1697509365.359994,40075.793642
R768:40075.684200,0.144746,274905495200.000000,1697509365.372125,40075.938425
R769:40075.699134,0.087405,274905495200.000000,1697509365.516949,40076.025902
R770:40075.856243,0.033515,274905495200.000000,1697509365.604399,40076.059454
R771:40075.872859,0.002671,274905495200.000000,1697509365.637936,40076.062146
R772:40075.955195,0.002503,274905495200.000000,1697509365.640627,40076.064670
R773:40075.966182,0.049121,274905495200.000000,1697509365.643150,40076.113815
R774:40076.069781,0.049760,274905495200.000000,1697509365.692311,40076.163623
R775:40076.096070,0.016644,274905495200.000000,1697509365.742127,40076.180311
R776:40076.116085,0.019131,274905495200.000000,1697509365.758793,40076.199464
R777:40076.249617,0.065264,274905495200.000000,1697509365.828139,40076.314960
R778:40076.373461,0.014680,274905495200.000000,1697509365.951997,40076.388232
R779:40076.547821,0.059824,274905495200.000000,1697509366.126344,40076.607722
R780:40076.554296,0.046998,274905495200.000000,1697509366.186229,40076.654786
R781:40076.633549,0.000591,274905495200.000000,1697509366.233281,40076.655414
R782:40076.643586,0.092861,274905495200.000000,1697509366.233898,40076.748307
R783:40076.691805,0.084449,274905495200.000000,1697509366.326807,40076.832807
R784:40076.706126,0.009175,274905495200.000000,1697509366.411309,40076.842030
R785:40076.792482,0.002399,274905495200.000000,1697509366.420516,40076.844459
R786:40076.849453,0.026713,274905495200.000000,1697509366.427964,40076.876225
R787:40076.908802,0.090106,274905495200.000000,1697509366.487442,40076.999097
R788:40076.914645,0.143998,274905495200.000000,1697509366.577614,40077.143178
R789:40076.949182,0.091427,274905495200.000000,1697509366.721699,40077.234687
R790:40076.983503,0.071958,274905495200.000000,1697509366.813198,40077.306701
R791:40077.030961,0.033057,274905495200.000000,1697509366.885220,40077.339821
R792:40077.038243,0.000746,274905495200.000000,1697509366.918310,40077.340598
R793:40077.042935,0.001906,274905495200.000000,1697509366.919084,40077.342536
R794:40077.056234,0.019429,274905495200.000000,1697509366.921037,40077.362009
R795:40077.073676,0.001472,274905495200.000000,1697509366.940496,40077.363511
R796:40077.147516,0.115211,274905495200.000000,1697509366.941994,40077.478754
R797:40077.296365,0.035809,274905495200.000000,1697509367.057251,40077.514606
R798:40077.298724,0.015569,274905495200.000000,1697509367.093094,40077.530205
R799:40077.374467,0.038033,274905495200.000000,1697509367.108999,40077.568591
R800:40077.396470,0.171895,274905495200.000000,1697509367.147092,40077.740536
